# BUSCO version is: 2.0 
# The lineage dataset is: dikarya_odb9 (Creation date: 2016-02-13, number of species: 75, number of BUSCOs: 1312)
# To reproduce this run: python /home/rangeles/.conda/envs/funannotate/lib/python2.7/site-packages/funannotate/aux_scripts/funannotate-BUSCO2.py -i /space21/PGE/rangeles/TGFH/TGFH/Sesion2/out/S.eubayanus_FM1318/predict_misc/busco.evm.proteins.fa -o s.eubayanus_fm1318_xxx -l /space21/PGE/rangeles/bin/funannotate_db/dikarya/ -m proteins -c 28 -sp anidulans
#
# Busco id	Status	Sequence	Score	Length
EOG0926004Z	Missing
EOG09260075	Missing
EOG0926009O	Missing
EOG092600NM	Missing
EOG092600S9	Missing
EOG092600SD	Complete	evm.model.scaffold_4.70	1067.9	1220
EOG092600SK	Complete	evm.model.scaffold_14.30	1035.7	1246
EOG092600T4	Complete	evm.model.scaffold_8.82	3199.8	1837
EOG092600T9	Complete	evm.model.scaffold_4.14	3048.7	1748
EOG092600W1	Complete	evm.model.scaffold_8.19	2466.7	1624
EOG092600X0	Complete	evm.model.scaffold_15.18	1177.8	1045
EOG092600XJ	Complete	evm.model.scaffold_2.96	1350.6	1209
EOG092601KZ	Complete	evm.model.scaffold_6.26	1305.0	839
EOG092601YK	Complete	evm.model.scaffold_13.4	1645.0	1559
EOG0926025H	Complete	evm.model.scaffold_11.49	381.9	595
EOG09260274	Complete	evm.model.scaffold_5.82	595.1	732
EOG09260289	Complete	evm.model.scaffold_14.19	739.2	799
EOG092602BZ	Complete	evm.model.scaffold_2.15	2408.7	1443
EOG092602FH	Complete	evm.model.scaffold_6.25	1197.1	990
EOG092602I6	Complete	evm.model.scaffold_6.46	1848.4	1346
EOG092602MO	Complete	evm.model.scaffold_8.26	616.4	855
EOG092602OP	Complete	evm.model.scaffold_4.60	960.3	991
EOG092602UY	Complete	evm.model.scaffold_1.53	1540.0	1254
EOG09260375	Complete	evm.model.scaffold_8.56	1182.9	972
EOG092603D0	Complete	evm.model.scaffold_4.66	1531.7	1060
EOG092603EH	Complete	evm.model.scaffold_5.16	1261.1	851
EOG092603JK	Complete	evm.model.scaffold_2.70	624.3	735
EOG092603KJ	Complete	evm.model.scaffold_7.66	1020.2	700
EOG092603SM	Missing
EOG092603YJ	Complete	evm.model.scaffold_5.75	1166.1	1384
EOG0926047G	Complete	evm.model.scaffold_9.71	1644.9	1145
EOG09260492	Complete	evm.model.scaffold_2.75	999.6	1074
EOG0926049A	Complete	evm.model.scaffold_7.69	470.6	674
EOG0926049S	Missing
EOG092604A0	Complete	evm.model.scaffold_1.57	518.8	802
EOG092604I8	Complete	evm.model.scaffold_9.72	764.1	778
EOG092604KQ	Complete	evm.model.scaffold_1.81	727.9	932
EOG092604MJ	Complete	evm.model.scaffold_8.10	694.5	1052
EOG092604ML	Complete	evm.model.scaffold_9.33	582.5	937
EOG092604S1	Complete	evm.model.scaffold_7.21	362.2	436
EOG092604ZZ	Complete	evm.model.scaffold_5.53	566.2	753
EOG0926051U	Complete	evm.model.scaffold_9.16	764.7	1119
EOG092605FC	Missing
EOG092605KN	Complete	evm.model.scaffold_14.16	886.2	716
EOG092605OK	Complete	evm.model.scaffold_7.70	1873.7	1270
EOG092605QM	Missing
EOG092605T6	Missing
EOG092605VL	Complete	evm.model.scaffold_8.46	739.9	855
EOG092605VU	Complete	evm.model.scaffold_3.28	265.0	555
EOG092605ZA	Complete	evm.model.scaffold_14.27	249.5	506
EOG092606AD	Complete	evm.model.scaffold_1.126	186.8	298
EOG092606AJ	Complete	evm.model.scaffold_5.96	958.0	796
EOG092606CY	Complete	evm.model.scaffold_15.12	1022.0	1146
EOG092606O3	Complete	evm.model.scaffold_2.108	908.9	633
EOG092606UX	Missing
EOG092606WZ	Missing
EOG0926071Q	Complete	evm.model.scaffold_10.27	722.4	969
EOG0926073O	Complete	evm.model.scaffold_8.58	1415.6	941
EOG0926074Y	Complete	evm.model.scaffold_4.23	1439.3	983
EOG09260779	Complete	evm.model.scaffold_6.103	945.5	1106
EOG0926077L	Complete	evm.model.scaffold_1.107	251.7	608
EOG0926079Q	Complete	evm.model.scaffold_3.60	1132.0	877
EOG092607OQ	Missing
EOG092607QZ	Complete	evm.model.scaffold_2.23	1015.9	724
EOG092607ZS	Complete	evm.model.scaffold_12.49	1269.3	949
EOG092608AE	Complete	evm.model.scaffold_3.87	981.8	1020
EOG092608AV	Complete	evm.model.scaffold_6.57	902.6	847
EOG092608C4	Complete	evm.model.scaffold_2.62	1658.4	1024
EOG092608GK	Missing
EOG092608L0	Missing
EOG092608RH	Complete	evm.model.scaffold_3.77	555.1	1002
EOG092608T8	Missing
EOG092608WI	Complete	evm.model.scaffold_7.71	531.4	543
EOG092608WU	Complete	evm.model.scaffold_7.60	476.1	755
EOG092608ZS	Missing
EOG0926092K	Complete	evm.model.scaffold_1.5	1601.1	912
EOG09260931	Missing
EOG092609JB	Complete	evm.model.scaffold_6.51	782.2	650
EOG092609O9	Missing
EOG092609RF	Complete	evm.model.scaffold_10.67	1298.4	998
EOG092609YT	Complete	evm.model.scaffold_1.75	808.6	693
EOG09260A27	Complete	evm.model.scaffold_2.77	729.3	539
EOG09260A6Q	Complete	evm.model.scaffold_9.49	634.4	698
EOG09260A98	Complete	evm.model.scaffold_4.9	698.0	833
EOG09260ABY	Complete	evm.model.scaffold_2.97	1493.9	941
EOG09260AEC	Complete	evm.model.scaffold_2.78	622.3	528
EOG09260APA	Complete	evm.model.scaffold_7.72	176.5	335
EOG09260AQB	Complete	evm.model.scaffold_10.32	1288.6	792
EOG09260AZA	Complete	evm.model.scaffold_13.6	1530.6	844
EOG09260AZK	Complete	evm.model.scaffold_6.55	758.6	678
EOG09260AZM	Complete	evm.model.scaffold_13.21	1393.4	821
EOG09260B3H	Complete	evm.model.scaffold_2.105	606.3	498
EOG09260B3X	Complete	evm.model.scaffold_4.88	942.6	677
EOG09260B65	Missing
EOG09260BFE	Complete	evm.model.scaffold_8.59	370.1	480
EOG09260BL6	Complete	evm.model.scaffold_2.110	565.5	532
EOG09260BRA	Complete	evm.model.scaffold_2.12	608.9	421
EOG09260BSW	Missing
EOG09260BYL	Complete	evm.model.scaffold_5.19	1009.8	560
EOG09260BZ0	Complete	evm.model.scaffold_10.58	685.4	724
EOG09260C2V	Complete	evm.model.scaffold_16.4	628.1	694
EOG09260C5W	Complete	evm.model.scaffold_9.2	873.5	1117
EOG09260CKC	Complete	evm.model.scaffold_4.1	689.8	714
EOG09260CMZ	Missing
EOG09260DBG	Complete	evm.model.scaffold_5.63	1217.3	752
EOG09260DFH	Complete	evm.model.scaffold_10.14	861.8	829
EOG09260DFJ	Complete	evm.model.scaffold_13.23	437.7	591
EOG09260DP1	Complete	evm.model.scaffold_1.41	1095.1	766
EOG09260DUR	Complete	evm.model.scaffold_6.82	477.2	593
EOG09260DUW	Complete	evm.model.scaffold_6.33	597.3	685
EOG09260DXP	Complete	evm.model.scaffold_1.77	887.5	691
EOG09260E2O	Complete	evm.model.scaffold_14.24	1105.2	685
EOG09260E8K	Missing
EOG09260EAZ	Complete	evm.model.scaffold_10.3	633.6	818
EOG09260EE7	Complete	evm.model.scaffold_3.39	958.5	711
EOG09260EOI	Complete	evm.model.scaffold_16.13	361.9	715
