# BUSCO version is: 2.0 
# The lineage dataset is: dikarya_odb9 (Creation date: 2016-02-13, number of species: 75, number of BUSCOs: 1312)
# To reproduce this run: python /home/rangeles/.conda/envs/funannotate/lib/python2.7/site-packages/funannotate/aux_scripts/funannotate-BUSCO2.py -i /space21/PGE/rangeles/TGFH/TGFH/Sesion2/out/S.cerevisiae_M3836/predict_misc/busco.evm.proteins.fa -o s.cerevisiae_m3836_xxx -l /space21/PGE/rangeles/bin/funannotate_db/dikarya/ -m proteins -c 28 -sp anidulans
#
# Busco id	Status	Sequence	Score	Length
EOG0926004Z	Missing
EOG09260075	Missing
EOG0926009O	Missing
EOG092600NM	Complete	evm.model.scaffold_10.10	3784.9	2033
EOG092600S9	Missing
EOG092600SD	Complete	evm.model.scaffold_8.24	1072.9	1211
EOG092600SK	Complete	evm.model.scaffold_16.29	1084.5	1066
EOG092600T4	Complete	evm.model.scaffold_6.73	3208.9	1832
EOG092600T9	Complete	evm.model.scaffold_28.12	3039.5	1741
EOG092600W1	Complete	evm.model.scaffold_6.6	2476.7	1693
EOG092600X0	Complete	evm.model.scaffold_27.1	1182.8	1063
EOG092600XJ	Complete	evm.model.scaffold_17.15	1355.6	1208
EOG092601KZ	Complete	evm.model.scaffold_3.81	1311.7	837
EOG092601YK	Complete	evm.model.scaffold_14.23	1652.9	1570
EOG0926025H	Complete	evm.model.scaffold_7.50	376.4	596
EOG09260274	Complete	evm.model.scaffold_2.83	604.6	750
EOG09260289	Complete	evm.model.scaffold_16.17	745.7	732
EOG092602BZ	Complete	evm.model.scaffold_5.72	2412.1	1443
EOG092602FH	Complete	evm.model.scaffold_3.82	1207.5	978
EOG092602I6	Complete	evm.model.scaffold_3.61	1846.1	1310
EOG092602MO	Complete	evm.model.scaffold_6.14	627.1	744
EOG092602OP	Complete	evm.model.scaffold_8.14	975.1	921
EOG092602UY	Complete	evm.model.scaffold_4.21	1548.8	1259
EOG09260375	Complete	evm.model.scaffold_6.47	1189.1	1015
EOG092603D0	Complete	evm.model.scaffold_8.20	1540.4	1067
EOG092603EH	Complete	evm.model.scaffold_2.16	1255.1	839
EOG092603JK	Complete	evm.model.scaffold_5.14	608.7	985
EOG092603KJ	Complete	evm.model.scaffold_1.101	1033.3	712
EOG092603SM	Missing
EOG092603YJ	Complete	evm.model.scaffold_2.77	1177.4	1381
EOG0926047G	Complete	evm.model.scaffold_15.31	1654.6	1183
EOG09260492	Complete	evm.model.scaffold_5.8	994.5	1039
EOG0926049A	Complete	evm.model.scaffold_1.104	486.6	675
EOG0926049S	Complete	evm.model.scaffold_6.31	749.3	841
EOG092604A0	Complete	evm.model.scaffold_4.17	523.2	829
EOG092604I8	Complete	evm.model.scaffold_15.32	763.7	764
EOG092604KQ	Complete	evm.model.scaffold_9.52	737.5	929
EOG092604MJ	Complete	evm.model.scaffold_30.10	697.7	1064
EOG092604ML	Complete	evm.model.scaffold_11.7	589.2	981
EOG092604S1	Complete	evm.model.scaffold_1.54	359.6	443
EOG092604ZZ	Complete	evm.model.scaffold_2.55	572.2	739
EOG0926051U	Complete	evm.model.scaffold_11.25	757.6	1072
EOG092605FC	Missing
EOG092605KN	Complete	evm.model.scaffold_16.15	905.0	695
EOG092605OK	Complete	evm.model.scaffold_1.105	1873.1	1288
EOG092605QM	Complete	evm.model.scaffold_4.28	787.3	1000
EOG092605T6	Missing
EOG092605VL	Complete	evm.model.scaffold_6.36	732.8	816
EOG092605VU	Complete	evm.model.scaffold_12.28	271.9	761
EOG092605ZA	Complete	evm.model.scaffold_16.26	258.6	670
EOG092606AD	Complete	evm.model.scaffold_9.3	191.0	250
EOG092606AJ	Complete	evm.model.scaffold_2.97	960.8	838
EOG092606CY	Complete	evm.model.scaffold_21.7	1018.4	1139
EOG092606O3	Complete	evm.model.scaffold_17.27	908.2	630
EOG092606UX	Complete	evm.model.scaffold_13.3	761.1	910
EOG092606WZ	Complete	evm.model.scaffold_6.10	961.6	1199
EOG0926071Q	Complete	evm.model.scaffold_1.26	720.1	964
EOG0926073O	Complete	evm.model.scaffold_6.49	1414.3	944
EOG0926074Y	Complete	evm.model.scaffold_28.4	1436.8	949
EOG09260779	Complete	evm.model.scaffold_3.2	954.0	1078
EOG0926077L	Complete	evm.model.scaffold_9.24	252.9	467
EOG0926079Q	Complete	evm.model.scaffold_20.6	1118.5	898
EOG092607OQ	Complete	evm.model.scaffold_2.18	634.9	902
EOG092607QZ	Complete	evm.model.scaffold_5.64	1029.7	723
EOG092607ZS	Complete	evm.model.scaffold_24.5	1278.1	966
EOG092608AE	Complete	evm.model.scaffold_18.6	1001.9	1066
EOG092608AV	Complete	evm.model.scaffold_3.49	901.6	843
EOG092608C4	Complete	evm.model.scaffold_5.22	1661.1	1024
EOG092608GK	Missing
EOG092608L0	Missing
EOG092608RH	Complete	evm.model.scaffold_18.17	577.7	952
EOG092608T8	Missing
EOG092608WI	Complete	evm.model.scaffold_1.106	534.9	520
EOG092608WU	Complete	evm.model.scaffold_1.95	478.6	754
EOG092608ZS	Missing
EOG0926092K	Complete	evm.model.scaffold_22.5	1598.5	912
EOG09260931	Complete	evm.model.scaffold_3.39	413.8	510
EOG092609JB	Complete	evm.model.scaffold_3.55	778.9	676
EOG092609O9	Missing
EOG092609RF	Complete	evm.model.scaffold_10.7	1295.3	985
EOG092609YT	Complete	evm.model.scaffold_9.58	807.5	681
EOG09260A27	Complete	evm.model.scaffold_5.6	730.7	541
EOG09260A6Q	Complete	evm.model.scaffold_15.10	644.0	707
EOG09260A98	Complete	evm.model.scaffold_4.82	697.1	854
EOG09260ABY	Complete	evm.model.scaffold_17.16	1488.9	955
EOG09260AEC	Complete	evm.model.scaffold_5.5	624.7	469
EOG09260APA	Missing
EOG09260AQB	Complete	evm.model.scaffold_1.31	1286.8	792
